EpThisIter,EpRewMean,meankl,EpisodesSoFar,TimeElapsed,EpLenMean,TimestepsSoFar,surrgain,entloss,entropy,ev_tdlam_before,optimgain
8,2.11337851971181,0.0042111604,201,246.1126732826233,28.45,5574,0.19854052,0.0,39.580162,0.7242762744426727,0.19854052
8,2.1212209779658835,0.014011108,209,256.7310297489166,29.45,5846,0.41659164,0.0,39.57472,0.8134608864784241,0.41659164
8,2.149005517370348,0.003985692,217,267.4828178882599,30.95,6108,0.22331524,0.0,39.568924,0.6659060418605804,0.22331524
9,2.1417036826467672,0.004365256,226,279.5338270664215,31.575,6350,0.21062137,0.0,39.592857,0.7770912051200867,0.21062137
9,2.12796651984162,0.0043628737,235,293.5429058074951,30.325,6611,0.21190356,0.0,39.579334,0.7505879104137421,0.21190356
11,2.132468002481896,0.003962942,246,315.9272060394287,28.175,6871,0.21968274,0.0,39.553944,0.7545766085386276,0.21968274
8,2.141676093357457,0.0042508617,254,327.55284690856934,27.45,7112,0.2153281,0.0,39.55592,0.7598447650671005,0.2153281
9,2.142837982408511,0.0042833183,263,338.0619955062866,27.05,7364,0.19441362,0.0,39.53849,0.7443766295909882,0.19441362
8,2.182426319425561,0.004148053,271,348.8465197086334,28.775,7625,0.21881601,0.0,39.531197,0.763633131980896,0.21881601
8,2.1119626246094034,0.0049192174,279,361.6574935913086,28.3,7850,0.27368623,0.0,39.53113,0.7113451063632965,0.27368623
11,2.117335534808305,0.0049077803,290,374.8890838623047,28.075,8115,0.20900476,0.0,39.52462,0.749137818813324,0.20900476
9,2.068999512330341,0.004325973,299,386.5403733253479,27.725,8367,0.18561408,0.0,39.531166,0.683817595243454,0.18561408
6,2.0833114165581446,0.00437524,305,398.67104148864746,29.175,8596,0.2128305,0.0,39.534916,0.8570174127817154,0.2128305
10,2.047061172218786,0.004315065,315,411.4837336540222,28.2,8857,0.2058304,0.0,39.52721,0.7856874763965607,0.2058304
8,1.967114843448049,0.0046082577,323,423.2730174064636,28.575,9112,0.21088225,0.0,39.5321,0.6667161285877228,0.21088225
9,2.0441120047526278,0.0046448456,332,434.4913806915283,29.8,9370,0.21955818,0.0,39.527454,0.8025877773761749,0.21955818
10,2.1181577307836186,0.004037885,342,445.6541757583618,29.325,9632,0.19987434,0.0,39.518192,0.8631865829229355,0.19987434
8,2.101544780984769,0.0046222718,350,456.82836270332336,29.225,9883,0.22204319,0.0,39.516476,0.7594306170940399,0.22204319
8,2.174501218193075,0.0044906703,358,468.0052947998047,30.175,10156,0.23278004,0.0,39.51509,0.8004542887210846,0.23278004
9,2.1974185237074866,0.005127174,367,478.99354434013367,29.1,10393,0.21934363,0.0,39.511723,0.8077105283737183,0.21934363
7,2.2161087586572257,0.004573249,374,489.69943928718567,30.325,10644,0.2158291,0.0,39.48442,0.861092284321785,0.2158291
8,2.2880557501516194,0.004439036,382,500.5104067325592,31.55,10894,0.22463685,0.0,39.493217,0.8285799622535706,0.22463685
11,2.2761241021504848,0.004350683,393,511.48335218429565,28.975,11160,0.2098905,0.0,39.48722,0.7838377356529236,0.2098905
8,2.2309524124180102,0.004490657,401,523.5432705879211,29.875,11423,0.24078262,0.0,39.48726,0.7391732335090637,0.24078262
10,2.1812930619514597,0.0042587025,411,536.8053953647614,29.85,11713,0.19459051,0.0,39.46789,0.7957222312688828,0.19459051
9,2.148017849345877,0.005407902,420,550.4811570644379,28.125,11965,0.28615117,0.0,39.4672,0.7134785354137421,0.28615117
9,2.2258990384949424,0.0050184354,429,565.13050532341,29.725,12243,0.27301753,0.0,39.461063,0.7791886627674103,0.27301753
9,2.2101092690405375,0.0042908024,438,578.9204888343811,29.5,12495,0.20657134,0.0,39.447067,0.7719401568174362,0.20657134
10,2.224066903255711,0.0047686687,448,593.064599275589,28.175,12753,0.2185008,0.0,39.443275,0.8502086848020554,0.2185008
8,2.1316827907680485,0.004572601,456,606.6745355129242,28.4,12986,0.19984163,0.0,39.429077,0.7426680624485016,0.19984163
7,2.1425912687259454,0.004871591,463,620.902795791626,29.575,13228,0.24181716,0.0,39.429455,0.8324897438287735,0.24181716
10,2.0464374373694936,0.0044943094,473,634.2084310054779,28.7,13492,0.24328381,0.0,39.418015,0.7601922303438187,0.24328381
9,1.987396297506295,0.004618297,482,647.5025548934937,28.675,13748,0.19908015,0.0,39.40226,0.8423043936491013,0.19908015
9,1.993205358913291,0.0047850655,491,661.0228092670441,28.05,13986,0.2115522,0.0,39.408443,0.7579295188188553,0.2115522
8,2.123809095507206,0.004736597,499,676.094464302063,28.65,14229,0.2673915,0.0,39.414963,0.7207359671592712,0.2673915
10,2.086581430198218,0.005010929,509,694.224372625351,27.275,14479,0.21339682,0.0,39.408615,0.7770644873380661,0.21339682
9,2.107793298147707,0.0045423675,518,710.2578592300415,26.95,14735,0.222988,0.0,39.414467,0.7147425413131714,0.222988
8,2.159498865973858,0.0051270043,526,727.1540222167969,28.2,14990,0.23521829,0.0,39.4085,0.8165544420480728,0.23521829
9,2.084148059301506,0.005304677,535,743.7822289466858,28.6,15247,0.26108557,0.0,39.40221,0.820659264922142,0.26108557
9,2.095015884918775,0.004929263,544,757.713140964508,28.375,15512,0.21823972,0.0,39.401413,0.855242446064949,0.21823972
9,2.2644013611149227,0.004497573,553,772.27121758461,30.15,15784,0.22451866,0.0,39.411633,0.8314505070447922,0.22451866
8,2.279519490139063,0.0045137955,561,789.066371679306,29.675,16032,0.2398036,0.0,39.428055,0.7346431016921997,0.2398036
8,2.2701403548760197,0.005163448,569,804.0063858032227,29.55,16265,0.2176168,0.0,39.41471,0.866085022687912,0.2176168
9,2.2390361205722753,0.0053322543,578,818.8724682331085,28.925,16485,0.27997532,0.0,39.439083,0.8215103000402451,0.27997532
8,2.2148395234421945,0.0052440814,586,834.07013630867,29.125,16752,0.22080183,0.0,39.434208,0.8342287838459015,0.22080183
8,2.0932657209806846,0.0048926133,594,850.3812572956085,30.65,17030,0.26071978,0.0,39.43494,0.7940824329853058,0.26071978
8,2.049388751022063,0.0058845556,602,866.8849623203278,30.425,17277,0.2800144,0.0,39.42964,0.7465546131134033,0.2800144
10,2.143759270658644,0.004983912,612,882.8930523395538,29.975,17528,0.22125247,0.0,39.439213,0.7958073914051056,0.22125247
10,2.19146431095539,0.005409063,622,897.2498078346252,29.275,17788,0.21485998,0.0,39.436275,0.78092822432518,0.21485998
9,2.1317434706490213,0.0050637256,631,912.0882074832916,26.975,18038,0.26271707,0.0,39.4228,0.7657742500305176,0.26271707
10,2.1710201084889262,0.0052089123,641,926.6966354846954,26.65,18325,0.25532657,0.0,39.410152,0.7979232221841812,0.25532657
10,2.114929195647705,0.005073237,651,943.0292122364044,27.525,18607,0.23452903,0.0,39.404137,0.8956757113337517,0.23452903
8,2.127903756190104,0.005639769,659,957.2737905979156,28.525,18853,0.3235867,0.0,39.39836,0.6833719611167908,0.3235867
8,2.142790599752792,0.0049522705,667,970.3073477745056,29.775,19114,0.24123652,0.0,39.408688,0.8875059932470322,0.24123652
8,2.1361368374685505,0.0048852256,675,984.2406749725342,28.775,19341,0.29898947,0.0,39.394283,0.8271374702453613,0.29898947
9,2.2222984599520537,0.0052886587,684,997.6992137432098,29.85,19625,0.23306045,0.0,39.375435,0.8845625221729279,0.23306045
7,2.0916948459385507,0.005017041,691,1010.5853204727173,30.825,19840,0.2284561,0.0,39.367874,0.8261910974979401,0.2284561
10,2.0566172842493526,0.0059476243,701,1023.4445326328278,29.5,20113,0.28463733,0.0,39.36544,0.714553713798523,0.28463733
9,2.062270620323267,0.0048131254,710,1035.923779964447,29.3,20367,0.19986014,0.0,39.35851,0.8950755372643471,0.19986014
8,2.1343495392743153,0.0060672928,718,1050.202721118927,29.475,20604,0.25289777,0.0,39.354115,0.7052397727966309,0.25289777
9,2.0879805231054602,0.0051263273,727,1063.1598615646362,27.975,20866,0.24180715,0.0,39.356197,0.8837922737002373,0.24180715
7,2.2456498616263274,0.0060919896,734,1075.6745765209198,30.175,21122,0.28585365,0.0,39.35548,0.860803633928299,0.28585365
7,2.2486763979767574,0.005580968,741,1088.2147970199585,31.125,21358,0.2932214,0.0,39.348705,0.787486657500267,0.2932214
8,2.240469606500463,0.0054010777,749,1101.0910160541534,31.65,21594,0.25911805,0.0,39.34078,0.8367518335580826,0.25911805
9,2.2058953134717156,0.006034423,758,1113.7455415725708,30.875,21839,0.29282963,0.0,39.349625,0.7838034331798553,0.29282963
9,2.2257114249098526,0.0053622364,767,1126.2928235530853,31.275,22117,0.23438317,0.0,39.343735,0.8614267706871033,0.23438317
10,2.179025846613594,0.004776703,777,1139.306532382965,27.7,22347,0.28876048,0.0,39.334797,0.7327196002006531,0.28876048
9,2.192687058560277,0.004642521,786,1155.0636281967163,28.325,22615,0.22953354,0.0,39.330814,0.8755032420158386,0.22953354
8,2.2167804851319977,0.005451433,794,1173.1573626995087,27.6,22851,0.27225113,0.0,39.331432,0.909459725022316,0.27225113
9,2.2364598882584397,0.0057312306,803,1188.597897052765,28.125,23104,0.22348794,0.0,39.32991,0.8434609174728394,0.22348794
6,2.2854576663654433,0.0057421196,809,1202.944797039032,29.325,23350,0.24036255,0.0,39.324867,0.8746997863054276,0.24036255
8,2.257519904236857,0.0055454914,817,1216.0232150554657,31.275,23598,0.28450885,0.0,39.322147,0.7930683493614197,0.28450885
8,2.2869223533772214,0.0058750845,825,1229.7391228675842,31.975,23874,0.25533798,0.0,39.31397,0.7930981069803238,0.25533798
9,2.1035960455229405,0.006138563,834,1246.5174734592438,32.25,24141,0.25153285,0.0,39.30094,0.8713747709989548,0.25153285
8,2.2283583968529816,0.006098142,842,1263.202909231186,32.7,24375,0.23113059,0.0,39.29094,0.8623079508543015,0.23113059
8,2.0479888532259958,0.0051056547,850,1275.6222133636475,31.4,24645,0.253985,0.0,39.29171,0.890744037926197,0.253985
7,2.0846599053471433,0.0057869307,857,1288.188417673111,32.0,24878,0.2686118,0.0,39.292007,0.775415763258934,0.2686118
10,2.0731948398061792,0.0054091145,867,1300.7256457805634,30.125,25134,0.24926075,0.0,39.287113,0.87627162784338,0.24926075
9,2.145237133804631,0.00529215,876,1313.076150894165,30.0,25408,0.24598262,0.0,39.279015,0.8795996233820915,0.24598262
9,2.1596396666656488,0.005610591,885,1325.6207070350647,30.025,25660,0.24520674,0.0,39.272625,0.8311933279037476,0.24520674
7,2.208507398229345,0.006434333,892,1338.1150104999542,29.8,25895,0.30915916,0.0,39.270454,0.7463803291320801,0.30915916
8,2.166975432938856,0.0063719265,900,1350.5237019062042,29.45,26127,0.33476692,0.0,39.270634,0.8395762592554092,0.33476692
8,2.1740522522338463,0.0059041614,908,1362.7575223445892,30.875,26397,0.25262243,0.0,39.265186,0.9207952916622162,0.25262243
8,2.194325237252515,0.005640323,916,1375.1588513851166,31.3,26660,0.25839698,0.0,39.267838,0.7945201694965363,0.25839698
8,2.1012484689226847,0.006275586,924,1387.8344430923462,32.0,26919,0.22631282,0.0,39.2633,0.8948935344815254,0.22631282
6,2.1125978649543145,0.006390162,930,1400.3070096969604,33.25,27171,0.24400666,0.0,39.246532,0.9308301731944084,0.24400666
7,2.217372423816903,0.005330273,937,1412.7893013954163,35.6,27443,0.26784194,0.0,39.252983,0.8793750777840614,0.26784194
8,2.3155562143661212,0.0070927013,945,1425.2202351093292,34.575,27684,0.2574755,0.0,39.24508,0.7676105797290802,0.2574755
9,2.3220709655369753,0.0059657763,954,1437.7724568843842,34.5,27959,0.29594275,0.0,39.241318,0.930800549685955,0.29594275
9,2.34062108665819,0.0056173955,963,1450.3311066627502,33.45,28213,0.26053202,0.0,39.250256,0.8486467599868774,0.26053202
7,2.316199012982625,0.0055673555,970,1462.7483830451965,32.475,28470,0.23505083,0.0,39.23683,0.9126343354582787,0.23505083
7,2.2746111431201284,0.0062359935,977,1475.240365743637,31.45,28701,0.2897977,0.0,39.234936,0.9031623899936676,0.2897977
7,2.3134444412404727,0.006221053,984,1487.8448932170868,32.925,28964,0.27692348,0.0,39.242924,0.860238790512085,0.27692348
9,2.2935918304628102,0.006671601,993,1500.1837344169617,31.95,29221,0.24896619,0.0,39.248775,0.806816965341568,0.24896619
8,2.3777264835132916,0.0058022486,1001,1512.5929572582245,33.075,29475,0.25895056,0.0,39.240955,0.8457518070936203,0.25895056
7,2.3903702863620047,0.0053212047,1008,1525.1220779418945,33.125,29712,0.2733972,0.0,39.240154,0.9005296900868416,0.2733972
7,2.393070445444061,0.0063304165,1015,1537.5817799568176,32.1,29916,0.22976048,0.0,39.227535,0.7644526660442352,0.22976048
7,2.320666015491612,0.005994742,1022,1550.1145870685577,31.85,30159,0.27542666,0.0,39.227795,0.762658879160881,0.27542666
11,2.3058767230299795,0.005400222,1033,1562.5245735645294,30.575,30444,0.22509688,0.0,39.216564,0.8742242902517319,0.22509688
7,2.290064162759248,0.0061636264,1040,1574.7843127250671,31.175,30703,0.35832182,0.0,39.21545,0.8032610267400742,0.35832182
8,2.2590436889772425,0.0056024007,1048,1587.3769602775574,30.925,30949,0.31490016,0.0,39.21681,0.6989690065383911,0.31490016
8,2.318266105249447,0.0058387825,1056,1599.8482766151428,31.0,31199,0.27634588,0.0,39.208725,0.784411683678627,0.27634588
9,2.360020389185954,0.005664409,1065,1612.3236949443817,30.425,31470,0.25941288,0.0,39.214035,0.886797659099102,0.25941288
9,2.408048816385758,0.005759217,1074,1624.8877606391907,30.975,31720,0.25108644,0.0,39.20006,0.7391840815544128,0.25108644
8,2.4781167889266174,0.0065678153,1082,1637.4173429012299,30.85,31990,0.26940536,0.0,39.193005,0.9028078392148018,0.26940536
8,2.389000941152015,0.0070619145,1090,1649.9014241695404,30.55,32250,0.23364395,0.0,39.184586,0.8608205616474152,0.23364395
9,2.3774039588446056,0.0060564545,1099,1662.50031375885,30.45,32500,0.26287597,0.0,39.19568,0.8169019669294357,0.26287597
10,2.3535575589413855,0.00599519,1109,1674.973269701004,30.575,32759,0.25535685,0.0,39.18977,0.8194777220487595,0.25535685
6,2.2715251225250794,0.006143374,1115,1687.777417898178,31.25,33008,0.31640977,0.0,39.184647,0.8267953395843506,0.31640977
8,2.297842009098607,0.0057446333,1123,1700.321757555008,31.45,33270,0.26969314,0.0,39.18812,0.8931397125124931,0.26969314
7,2.40126392650153,0.0063462593,1130,1712.7250981330872,31.525,33511,0.3258017,0.0,39.178993,0.8837664127349854,0.3258017
7,2.3691189430638717,0.0060464204,1137,1725.161627292633,32.275,33729,0.22126605,0.0,39.16005,0.799931600689888,0.22126605
11,2.3455993674615265,0.0056322864,1148,1737.870632648468,31.375,33993,0.22391222,0.0,39.158615,0.7803321033716202,0.22391222
7,2.38588938992869,0.005719786,1155,1750.2571229934692,31.15,34254,0.32851815,0.0,39.16016,0.8278030753135681,0.32851815
7,2.3715823197257806,0.0064111245,1162,1762.7470998764038,31.6,34516,0.24447678,0.0,39.15095,0.9080525413155556,0.24447678
6,2.3898814720521284,0.008561609,1168,1777.308835029602,32.575,34741,0.33165133,0.0,39.150673,0.9119683504104614,0.33165133
7,2.479017012481517,0.0056583504,1175,1791.5298054218292,33.75,35004,0.26594868,0.0,39.1411,0.9024075344204903,0.26594868
8,2.5304670308569035,0.0059638256,1183,1804.7256150245667,35.425,35292,0.34372517,0.0,39.13569,0.7907667607069016,0.34372517
8,2.570238035492137,0.0074974597,1191,1820.2522728443146,36.175,35541,0.28799918,0.0,39.133472,0.8497347831726074,0.28799918
6,2.487586811339555,0.006166562,1197,1846.4714636802673,35.4,35767,0.2956499,0.0,39.13228,0.7820373475551605,0.2956499
10,2.314618639758112,0.006891721,1207,1864.748187303543,32.975,36012,0.3390809,0.0,39.13691,0.8255473971366882,0.3390809
8,2.2732304877352467,0.0069460645,1215,1877.860127210617,31.6,36268,0.3035636,0.0,39.136425,0.897129513323307,0.3035636
9,2.2167281441488638,0.0073455474,1224,1890.849765777588,31.425,36560,0.30561286,0.0,39.128944,0.9094924926757812,0.30561286
8,2.2147610219378686,0.007626514,1232,1903.8996801376343,30.975,36819,0.43593177,0.0,39.129513,0.912976361811161,0.43593177
8,2.359098518573302,0.007683527,1240,1916.7334263324738,30.8,37072,0.29005086,0.0,39.141586,0.8588759154081345,0.29005086
6,2.4983924219438314,0.005416372,1246,1929.971869468689,32.925,37303,0.25730017,0.0,39.131878,0.8529677838087082,0.25730017
7,2.558792827539823,0.005633739,1253,1942.97842502594,34.125,37571,0.23765282,0.0,39.135616,0.8009297698736191,0.23765282
8,2.4989665956049016,0.006622555,1261,1955.8854613304138,33.85,37826,0.2586556,0.0,39.11565,0.883171796798706,0.2586556
8,2.6153906449046795,0.006741186,1269,1968.7911875247955,34.35,38086,0.28942904,0.0,39.126827,0.888611227273941,0.28942904
8,2.502604241032887,0.006971945,1277,1982.1086440086365,33.775,38328,0.29682738,0.0,39.123047,0.8154442757368088,0.29682738
8,2.362691945326784,0.0066074566,1285,1995.0421719551086,33.3,38599,0.26937193,0.0,39.12086,0.8864381685853004,0.26937193
11,2.281232782126779,0.006768222,1296,2007.933715581894,29.5,38871,0.25319403,0.0,39.103188,0.8061816841363907,0.25319403
9,2.2419156618229326,0.006668082,1305,2021.0995395183563,29.625,39128,0.26918858,0.0,39.094498,0.9255654811859131,0.26918858
7,2.303262891394479,0.006672875,1312,2034.0452525615692,30.1,39373,0.23755239,0.0,39.092052,0.8042390942573547,0.23755239
8,2.337710695279267,0.006033485,1320,2047.2592108249664,30.05,39651,0.23213446,0.0,39.095932,0.8332654684782028,0.23213446
7,2.3752832502729566,0.0075617777,1327,2060.186650276184,30.825,39910,0.23674618,0.0,39.087563,0.94322794303298,0.23674618
7,2.3933122113933853,0.0070588132,1334,2073.091507434845,32.575,40142,0.26751798,0.0,39.076294,0.9189779162406921,0.26751798
8,2.3737968382199983,0.006339673,1342,2086.1211388111115,34.075,40388,0.25391102,0.0,39.071896,0.9129997342824936,0.25391102
8,2.3697346960280443,0.0071022385,1350,2098.9920456409454,33.775,40673,0.36246163,0.0,39.074955,0.8928611129522324,0.36246163
7,2.4495243289215507,0.007271004,1357,2112.001790523529,33.975,40919,0.26410514,0.0,39.085438,0.9012627899646759,0.26410514
7,2.5170579019530335,0.006482701,1364,2125.0377123355865,34.775,41181,0.25430185,0.0,39.086227,0.9287428334355354,0.25430185
8,2.3809847874993353,0.007662354,1372,2137.9280874729156,34.25,41450,0.2416939,0.0,39.072556,0.9024249091744423,0.2416939
7,2.4439126092337995,0.007766106,1379,2150.82817196846,34.8,41705,0.3777402,0.0,39.06384,0.936174787580967,0.3777402
8,2.4664958455274744,0.007186068,1387,2163.814721107483,35.5,41977,0.2775727,0.0,39.071587,0.8893640488386154,0.2775727
7,2.501909687267543,0.006354568,1394,2176.8370962142944,34.975,42224,0.28062248,0.0,39.055164,0.8040003329515457,0.28062248
10,2.376577823821999,0.0077665932,1404,2189.7182762622833,33.25,42511,0.32914945,0.0,39.05827,0.8442367166280746,0.32914945
8,2.4572976236825936,0.0072508375,1412,2202.654902935028,33.275,42781,0.2470285,0.0,39.058025,0.9276217967271805,0.2470285
7,2.4270766624183584,0.0062803132,1419,2215.538907289505,33.05,43027,0.2968052,0.0,39.0492,0.9042287319898605,0.2968052
8,2.286976705154818,0.008723209,1427,2228.8305604457855,32.325,43270,0.2891622,0.0,39.05314,0.8797783479094505,0.2891622
7,2.17773413598698,0.0064291493,1434,2241.624233007431,32.525,43525,0.25040668,0.0,39.043224,0.9282801896333694,0.25040668
7,2.252211504515818,0.0061391005,1441,2254.3885004520416,32.225,43741,0.26742637,0.0,39.031483,0.922903910279274,0.26742637
7,2.309586342378773,0.0068551796,1448,2267.5371630191803,33.175,43982,0.24902439,0.0,39.018013,0.8973644450306892,0.24902439
9,2.3239384660211426,0.007199993,1457,2280.7963514328003,31.5,44242,0.29112256,0.0,39.023685,0.8890166357159615,0.29112256
7,2.258949994769642,0.007257753,1464,2294.0949778556824,32.75,44486,0.28501368,0.0,39.02576,0.8115710318088531,0.28501368
8,2.3507765526510362,0.007800467,1472,2307.4879529476166,31.825,44744,0.30870852,0.0,39.033398,0.8057037591934204,0.30870852
9,2.3110487447756327,0.0068881344,1481,2320.577892065048,32.1,45025,0.2552378,0.0,39.02092,0.8585281074047089,0.2552378
8,2.3140029569966942,0.0070865713,1489,2333.496029615402,31.25,45282,0.30675817,0.0,39.00391,0.9009287878870964,0.30675817
6,2.4239072387751714,0.0074388264,1495,2346.5509161949158,32.375,45489,0.31177548,0.0,39.004845,0.8540237098932266,0.31177548
9,2.4633597454764415,0.0061307186,1504,2359.3708696365356,31.775,45757,0.27499184,0.0,38.995434,0.8183189630508423,0.27499184
8,2.4069853595235364,0.006170992,1512,2372.451194524765,31.775,46015,0.28768548,0.0,38.98558,0.9309144914150238,0.28768548
8,2.339793123444496,0.007992313,1520,2385.638549566269,31.375,46238,0.26388717,0.0,38.97661,0.9435819685459137,0.26388717
8,2.2811407718449126,0.006756416,1528,2398.5017240047455,31.65,46501,0.30926082,0.0,38.9723,0.8958694562315941,0.30926082
8,2.249414896605767,0.0069553126,1536,2411.501006126404,31.175,46767,0.23338968,0.0,38.955196,0.9076468348503113,0.23338968
8,2.3976433629158342,0.00784643,1544,2424.496078491211,31.625,47022,0.32976502,0.0,38.939342,0.8920093923807144,0.32976502
8,2.4316749331439773,0.007730555,1552,2437.4485182762146,31.3,47267,0.26782387,0.0,38.941696,0.8932927921414375,0.26782387
7,2.544096423515744,0.0079981,1559,2450.4213140010834,33.15,47537,0.28607297,0.0,38.93529,0.9183081239461899,0.28607297
9,2.5328348965198346,0.0071932063,1568,2463.518486022949,32.575,47804,0.31660542,0.0,38.944103,0.8994020819664001,0.31660542
8,2.527379309546975,0.007246906,1576,2476.517198562622,32.0,48047,0.27786976,0.0,38.9439,0.857414722442627,0.27786976
8,2.346908908095468,0.0076110684,1584,2489.516135931015,31.375,48277,0.2900325,0.0,38.943073,0.8660815507173538,0.2900325
8,2.3692543104964168,0.008223121,1592,2502.567524433136,32.25,48557,0.39180508,0.0,38.945324,0.8744088113307953,0.39180508
8,2.1948849306645597,0.007286421,1600,2515.631230354309,30.7,48808,0.27564317,0.0,38.933784,0.9055868163704872,0.27564317
8,2.2357240977465898,0.0077914284,1608,2528.6980879306793,31.125,49049,0.34735066,0.0,38.923954,0.7786417454481125,0.34735066
8,2.1976363539144237,0.0073760035,1616,2541.6417179107666,31.55,49309,0.3344174,0.0,38.912804,0.8449490815401077,0.3344174
8,2.2240739120387327,0.0069915764,1624,2554.6467287540436,31.875,49552,0.23693404,0.0,38.900517,0.8738844990730286,0.23693404
8,2.18534362097027,0.008219464,1632,2567.710015296936,31.85,49831,0.25148842,0.0,38.91682,0.8324975222349167,0.25148842
6,2.267772306398892,0.007646107,1638,2580.5086500644684,34.325,50105,0.289518,0.0,38.89355,0.8960136473178864,0.289518
8,2.364451417461221,0.0078368895,1646,2593.4418404102325,35.45,50383,0.46418455,0.0,38.904102,0.8648663461208344,0.46418455
9,2.2928293051745263,0.0072413287,1655,2606.2754645347595,34.05,50629,0.28675616,0.0,38.902714,0.7729369550943375,0.28675616
8,2.2668246473757816,0.006858957,1663,2619.30992269516,34.5,50898,0.23466133,0.0,38.896156,0.8967732042074203,0.23466133
8,2.2914840511418406,0.0075032273,1671,2632.429854154587,34.8,51184,0.33245182,0.0,38.90279,0.8403456807136536,0.33245182
7,2.2843426650809144,0.0077993907,1678,2645.2764122486115,33.875,51460,0.283256,0.0,38.898685,0.9193131029605865,0.283256
7,2.352856377555045,0.008312342,1685,2658.1610612869263,35.15,51748,0.33403164,0.0,38.90007,0.8863931968808174,0.33403164
8,2.315742529366797,0.008210015,1693,2671.0746161937714,36.05,52015,0.27064443,0.0,38.896408,0.8892768025398254,0.27064443
10,2.384333610617587,0.0076232143,1703,2684.1963148117065,34.2,52266,0.2874746,0.0,38.887085,0.8632626831531525,0.2874746
8,2.2232704771325182,0.007587176,1711,2697.099123477936,33.225,52513,0.25270194,0.0,38.88428,0.9155299738049507,0.25270194
9,2.236458129666336,0.008710058,1720,2710.0800688266754,30.875,52759,0.286347,0.0,38.885056,0.8729928433895111,0.286347
8,2.1298234004831182,0.008850332,1728,2723.1859884262085,29.175,53013,0.30548584,0.0,38.877514,0.904663622379303,0.30548584
7,2.2312524321623037,0.007602007,1735,2735.951679468155,29.8,53263,0.29194415,0.0,38.871593,0.8899760842323303,0.29194415
9,2.314170979845161,0.0089030955,1744,2749.053811311722,30.425,53538,0.25467914,0.0,38.862537,0.8821451887488365,0.25467914
7,2.4075855238313215,0.007817091,1751,2762.0772466659546,31.55,53775,0.29084915,0.0,38.8634,0.8545180857181549,0.29084915
7,2.4852025507622826,0.008762049,1758,2775.1576838493347,33.025,54036,0.32009223,0.0,38.86067,0.7994870990514755,0.32009223
8,2.4421881296794354,0.0077657728,1766,2787.9835329055786,33.525,54294,0.32589555,0.0,38.870766,0.8845583200454712,0.32589555
7,2.3430947334370242,0.008885713,1773,2800.990915298462,33.525,54542,0.32313678,0.0,38.875416,0.9069962874054909,0.32313678
9,2.3600674231190295,0.008504955,1782,2814.072831392288,33.4,54800,0.32623774,0.0,38.871094,0.9048264771699905,0.32623774
8,2.380847012873242,0.009114664,1790,2827.141099691391,33.0,55050,0.3150241,0.0,38.865345,0.9339701533317566,0.3150241
7,2.311467338707786,0.008236636,1797,2840.07666349411,32.275,55291,0.27542996,0.0,38.864784,0.9149440750479698,0.27542996
7,2.350459572754276,0.008379685,1804,2852.9576432704926,32.4,55548,0.32770327,0.0,38.83849,0.8631686866283417,0.32770327
8,2.346802556526458,0.009164177,1812,2866.286155462265,32.0,55780,0.30881828,0.0,38.832596,0.8762800022959709,0.30881828
7,2.4063232404554107,0.0081573,1819,2879.4208550453186,33.125,56041,0.32172802,0.0,38.846237,0.9386728294193745,0.32172802
7,2.520559030835661,0.007140967,1826,2892.250887155533,34.7,56305,0.31073356,0.0,38.840137,0.7159482538700104,0.31073356
8,2.453880408227188,0.007594994,1834,2905.3309030532837,34.1,56566,0.3311388,0.0,38.828316,0.8466301709413528,0.3311388
8,2.4751946657986394,0.0072404365,1842,2918.438084125519,33.95,56832,0.2728048,0.0,38.82991,0.9095610156655312,0.2728048
7,2.4675142890380473,0.008134887,1849,2931.3895678520203,34.875,57087,0.30369937,0.0,38.822548,0.9528950341045856,0.30369937
9,2.4813401356456484,0.0073832525,1858,2944.3735585212708,33.2,57348,0.2739625,0.0,38.822617,0.8677491843700409,0.2739625
7,2.39575932750006,0.0076670246,1865,2957.2615740299225,33.55,57624,0.22796524,0.0,38.81376,0.9435709044337273,0.22796524
8,2.4372182090222134,0.008792251,1873,2970.4155728816986,34.15,57886,0.30229703,0.0,38.820107,0.9301611334085464,0.30229703
9,2.400095381257337,0.008899889,1882,2983.4270622730255,33.25,58162,0.4341523,0.0,38.818848,0.9234500452876091,0.4341523
5,2.459261138932109,0.0077364,1887,2996.2182450294495,34.1,58373,0.4002453,0.0,38.82604,0.8373270034790039,0.4002453
9,2.4856993541185104,0.008726789,1896,3009.225592136383,33.95,58660,0.37649053,0.0,38.81409,0.7475029826164246,0.37649053
8,2.4741375758875472,0.008300214,1904,3022.3929014205933,33.525,58929,0.23082335,0.0,38.817062,0.8634232431650162,0.23082335
9,2.4354102993925055,0.008565161,1913,3035.30899477005,32.2,59174,0.28903508,0.0,38.819088,0.9235286265611649,0.28903508
8,2.404019436585775,0.008014886,1921,3048.225685119629,32.8,59458,0.2508465,0.0,38.801758,0.8346037268638611,0.2508465
8,2.3184587488523243,0.0082176365,1929,3061.314409971237,31.5,59718,0.3381634,0.0,38.798058,0.9074448645114899,0.3381634
7,2.260163248208195,0.0077512204,1936,3074.1297092437744,33.45,59998,0.27224654,0.0,38.792603,0.9254372641444206,0.27224654
